name,group,T0,T1,T2,T3,T4,T5,T6,T7,T8,T8,ID
"TITLE: Adaptive Refinement of the Flow Map Using Sparse Samples WORDS: users, use, design, visualizations, interactive, used, space, large, different, study",Adaptive Refinement of the Flow Map Using Sparse Samples,0.0977923171372,0.106461844373,0.103523233266,0.106860397281,0.104526402,0.10836971327,0.0898644663582,0.106117208246,0.0707792379962,0.105705180072,80
"TITLE: Visualization of Morse Connection Graphs for Topologically Rich 2D Vector fields WORDS: new, users, use, design, visualizations, interactive, novel, used, flow, tasks",Visualization of Morse Connection Graphs for Topologically Rich 2D Vector fields,0.0884183570861,0.122501033898,0.0938476390192,0.101223446726,0.0935622783653,0.112086195147,0.108565790001,0.0663151258778,0.115392899383,0.0980872344961,81
"TITLE: Semi-Automatic Vortex Extraction in 4D PC-MRI Cardiac Blood Flow Data using Line Predicates WORDS: new, space, large, users, use, design, visualizations, interactive, used, novel",Semi-Automatic Vortex Extraction in 4D PC-MRI Cardiac Blood Flow Data using Line Predicates,0.0997344122882,0.109221716907,0.0975499374813,0.0962444088005,0.0945197736482,0.111456070518,0.0742504558936,0.117042430064,0.107246731706,0.092734062693,82
"TITLE: Design by Dragging: An Interface for Creative Forward and Inverse Design with Simulation Ensembles WORDS: users, use, design, visualizations, interactive, flow, tasks, new, volume, used",Design by Dragging: An Interface for Creative Forward and Inverse Design with Simulation Ensembles,0.119519113196,0.105480384073,0.0770608220304,0.0811427767185,0.107371269091,0.104803106734,0.120661249445,0.0948651303173,0.0884814274775,0.100614720917,83
"TITLE: A Multi-Criteria Approach to Camera Motion Design for Volume Data Animation WORDS: new, users, use, design, visualizations, interactive, novel, space, large, used",A Multi-Criteria Approach to Camera Motion Design for Volume Data Animation,0.130364399764,0.0921051440272,0.117945409747,0.107045098341,0.0898725672515,0.0901348897659,0.0899494608822,0.100315524507,0.100610217446,0.0816572882689,84
"TITLE: A Lightweight Tangible 3D Interface for Interactive Visualization of Thin fiber Structures WORDS: space, large, used, users, use, design, visualizations, interactive, new, volume",A Lightweight Tangible 3D Interface for Interactive Visualization of Thin fiber Structures,0.0915259677991,0.106202156331,0.0821690584364,0.0980599430183,0.10212836237,0.118502406699,0.0920025504879,0.131904005564,0.0847174559576,0.0927880933375,85
"TITLE: Evaluation of Static and Dynamic Visualization Training Approaches for Users with Different Spatial Abilities WORDS: users, use, design, visualizations, interactive, new, space, large, used, different",Evaluation of Static and Dynamic Visualization Training Approaches for Users with Different Spatial Abilities,0.110808740773,0.100676211265,0.0802496253709,0.11738130484,0.0799538582076,0.110750588684,0.087234760607,0.111215863417,0.0921053614299,0.109623685406,86
"TITLE: A Systematic Review on the Practice of Evaluating Visualization WORDS: users, use, design, visualizations, interactive, different, study, technique, time, method",A Systematic Review on the Practice of Evaluating Visualization,0.125364186625,0.0875462374947,0.0997802664898,0.0862513406898,0.112366577072,0.0966010942726,0.0762389503643,0.113447303271,0.0882708411015,0.11413320262,87
"TITLE: Interactive Patient-Specific Vascular Modeling with Sweep Surfaces WORDS: users, use, design, visualizations, interactive, new, flow, tasks, different, study",Interactive Patient-Specific Vascular Modeling with Sweep Surfaces,0.115772368554,0.0951676954392,0.0955368301308,0.0922599198837,0.0986888548445,0.0949479034889,0.115627462585,0.0871777580565,0.0996419994901,0.105179207528,88
"TITLE: Area-Preservation Mapping using Optimal Mass Transport WORDS: space, large, new, volume, flow, tasks, users, use, design, visualizations",Area-Preservation Mapping using Optimal Mass Transport,0.0973466722236,0.114434508369,0.10099146416,0.0937254447619,0.100180613318,0.0914525963122,0.095057374289,0.138356832767,0.0930478614318,0.0754066323682,89
"TITLE: Colon Flattening Using Heat Diffusion Riemannian Metric WORDS: new, used, novel, volume, users, use, design, visualizations, interactive, flow",Colon Flattening Using Heat Diffusion Riemannian Metric,0.0998158094073,0.0986209987362,0.0841456597615,0.0822097792857,0.110877732668,0.140900225016,0.0903442038504,0.0901873397774,0.117202344443,0.0856959070541,90
"TITLE: Vessel Visualization using Curved Surface Reformation WORDS: users, use, design, visualizations, interactive, new, volume, flow, tasks, different",Vessel Visualization using Curved Surface Reformation,0.10983824248,0.0919907593477,0.0945776670676,0.108747067366,0.118815948273,0.0735265144251,0.111251781207,0.085478488814,0.0973752982003,0.108398232819,91
"TITLE: ConnectomeExplorer: Query-Guided Visual Analysis of Large Volumetric Neuroscience Data WORDS: users, use, design, visualizations, interactive, new, different, study, technique, time",ConnectomeExplorer: Query-Guided Visual Analysis of Large Volumetric Neuroscience Data,0.122925547314,0.114040287698,0.0798757227472,0.0895057562318,0.098418858067,0.0816066039225,0.100044728039,0.10204029844,0.100158984137,0.111383213404,92
"TITLE: ManyVis: Multiple Applications in an Integrated Visualization Environment WORDS: used, new, space, large, volume, novel, flow, tasks, users, use",ManyVis: Multiple Applications in an Integrated Visualization Environment,0.122058884613,0.120725469198,0.109947079529,0.0936061199149,0.0962310969908,0.114762851465,0.0846900850975,0.103907325655,0.0877431970204,0.0663278905165,93
"TITLE: Acuity-Driven Gigapixel Visualization WORDS: users, use, design, visualizations, interactive, different, study, technique, time, method",Acuity-Driven Gigapixel Visualization,0.10459501093,0.0935091894953,0.0843225588055,0.103792222703,0.0937499959977,0.116463430033,0.11608644286,0.0932925103454,0.0680775290931,0.126111109737,94
"TITLE: An Exploration Framework to Identify and Track Movement of Cloud Systems WORDS: new, space, large, used, users, use, design, visualizations, interactive, novel",An Exploration Framework to Identify and Track Movement of Cloud Systems,0.0752101536653,0.0926251576268,0.0751630498378,0.119237310151,0.102356348003,0.11916951651,0.0936689559756,0.121141685547,0.108811649656,0.0926161730268,95
"TITLE: MObjects--A Novel Method for the Visualization and Interactive Exploration of Defects in Industrial XCT Data WORDS: users, use, design, visualizations, interactive, used, new, different, study, technique",MObjects--A Novel Method for the Visualization and Interactive Exploration of Defects in Industrial XCT Data,0.0921166505049,0.103938765764,0.0822462791122,0.115374614096,0.0963010341486,0.12295917716,0.0920393908694,0.0822765584897,0.0983040204785,0.114443509376,96
"TITLE: GRACE: A Visual Comparison Framework for Integrated Spatial and Non-Spatial Geriatric Data WORDS: users, use, design, visualizations, interactive, new, different, study, technique, time",GRACE: A Visual Comparison Framework for Integrated Spatial and Non-Spatial Geriatric Data,0.0790712156612,0.0887923710871,0.0896060979721,0.0942518415671,0.0934033914891,0.110176942784,0.109513635083,0.10961349475,0.110140774254,0.115430235352,97
"TITLE: Noise-Based Volume Rendering for the Visualization of Multivariate Volumetric Data WORDS: new, users, use, design, visualizations, interactive, used, space, large, flow",Noise-Based Volume Rendering for the Visualization of Multivariate Volumetric Data,0.0940373989953,0.102228737412,0.0936287529695,0.0976229512071,0.0886882967604,0.109698978529,0.105636797134,0.107974307479,0.104976167278,0.0955076122359,98
"TITLE: Ambient Volume Scattering WORDS: new, users, use, design, visualizations, interactive, used, space, large, novel",Ambient Volume Scattering,0.121456440837,0.0945649787262,0.112641032594,0.0846682547249,0.0937246344881,0.112997595901,0.0825301664436,0.106779876296,0.0997990932899,0.0908379266985,99
"TITLE: Lighting Design for Globally Illuminated Volume Rendering WORDS: volume, users, use, design, visualizations, interactive, used, new, different, study",Lighting Design for Globally Illuminated Volume Rendering,0.112455488312,0.105795700924,0.0923952958888,0.0946204576723,0.125463713772,0.123315861388,0.0827375395936,0.0817119936036,0.0827122034738,0.0987917453719,100
"TITLE: Generalized Topological Simplification of Scalar fields on Surfaces WORDS: users, use, design, visualizations, interactive, space, large, different, study, technique",Generalized Topological Simplification of Scalar fields on Surfaces,0.126484380695,0.10283875785,0.0851294495485,0.108216722158,0.100778194188,0.0798363449283,0.0913350582226,0.112994443762,0.0833337621401,0.109052886507,101
"TITLE: Computing Morse-Smale Complexes with Accurate Geometry WORDS: new, users, use, design, visualizations, interactive, novel, volume, used, space",Computing Morse-Smale Complexes with Accurate Geometry,0.092097929358,0.103452334158,0.0896847883646,0.0932394239001,0.117969706651,0.109868006615,0.0850722007202,0.0955393709214,0.118035694671,0.0950405446407,102
"TITLE: Visualization of Temporal Similarity in field Data WORDS: users, use, design, visualizations, interactive, flow, tasks, new, different, study",Visualization of Temporal Similarity in field Data,0.083449069272,0.102283509186,0.0854228214969,0.0956219879824,0.0975968456696,0.111370370508,0.123511881796,0.0841740352229,0.0979640992161,0.11860537965,103
"TITLE: Visualizing Nuclear Scission through a Multifield Extension of Topological Analysis WORDS: users, use, design, visualizations, interactive, new, different, study, technique, time",Visualizing Nuclear Scission through a Multifield Extension of Topological Analysis,0.120170632703,0.103897971561,0.0936751075685,0.105513000754,0.101067147882,0.095448673184,0.10062903225,0.0912667778982,0.0861792317096,0.102152424489,104
"TITLE: Augmented Topological Descriptors of Pore Networks for Material Science WORDS: new, used, volume, novel, users, use, design, visualizations, interactive, space",Augmented Topological Descriptors of Pore Networks for Material Science,0.0920663374409,0.0963284183673,0.101087027986,0.115646928804,0.113268888373,0.119811903452,0.0752207530461,0.0977366250301,0.108798300194,0.0800348173065,105
"TITLE: KnotPad: Visualizing and Exploring Knot Theory with Fluid Reidemeister Moves WORDS: used, users, use, design, visualizations, interactive, new, volume, flow, tasks",KnotPad: Visualizing and Exploring Knot Theory with Fluid Reidemeister Moves,0.107798778378,0.11566813467,0.0900310071992,0.0910293856769,0.10614152996,0.12310921108,0.105425966786,0.0809739094646,0.0849183387874,0.094903737998,106
"TITLE: Visualization of Electrostatic Dipoles in Molecular Dynamics of Metal Oxides WORDS: space, large, new, users, use, design, visualizations, interactive, novel, different",Visualization of Electrostatic Dipoles in Molecular Dynamics of Metal Oxides,0.126971205128,0.0864404821304,0.0789370564074,0.10091677768,0.0885914775208,0.0971270803463,0.0664922192145,0.144624261241,0.108614475014,0.101284965318,107
"TITLE: Cumulative Heat Diffusion Using Volume Gradient Operator for Volume Analysis WORDS: new, users, use, design, visualizations, interactive, used, space, large, novel",Cumulative Heat Diffusion Using Volume Gradient Operator for Volume Analysis,0.100651944027,0.105553207439,0.103808419404,0.0878501346119,0.0989375313602,0.112802317814,0.0949490472482,0.104281239109,0.100153459403,0.091012699583,108
"TITLE: A Novel Approach to Visualizing Dark Matter Simulations WORDS: users, use, design, visualizations, interactive, space, large, used, new, flow",A Novel Approach to Visualizing Dark Matter Simulations,0.0964449633729,0.114007977558,0.0734837835461,0.105025493545,0.0868014349736,0.118532737165,0.10338383249,0.118942187483,0.0828253831917,0.100552206674,109
"TITLE: Visual Data Analysis as an Integral Part of Environmental Management WORDS: new, users, use, design, visualizations, interactive, space, large, novel, different",Visual Data Analysis as an Integral Part of Environmental Management,0.112931570752,0.107251963601,0.0910209703972,0.0869570787892,0.0884763524431,0.0989299091001,0.0945623405265,0.11369278002,0.106901818325,0.0992752160461,110
"TITLE: Evaluation of Fast-Forward Video Visualization WORDS: users, use, design, visualizations, interactive, flow, tasks, new, different, study",Evaluation of Fast-Forward Video Visualization,0.112957718845,0.082291129521,0.0923473828071,0.0721597997301,0.086650137724,0.109570226442,0.131759646371,0.0890418005714,0.105223795746,0.117998362241,111
"TITLE: Human Computation in Visualization: Using Purpose Driven Games for Robust Evaluation of Visualization Algorithms WORDS: volume, new, used, users, use, design, visualizations, interactive, novel, different",Human Computation in Visualization: Using Purpose Driven Games for Robust Evaluation of Visualization Algorithms,0.108508040554,0.11734941705,0.11364827801,0.0984558189288,0.113083208541,0.111502955252,0.0775979255289,0.0835409449198,0.089891293379,0.0864221178352,112
"TITLE: Evaluation of Multivariate Visualization on a Multivariate Task WORDS: users, use, design, visualizations, interactive, different, study, technique, time, method",Evaluation of Multivariate Visualization on a Multivariate Task,0.11542155473,0.0880799986965,0.118140369711,0.106826690194,0.0918164524986,0.0896456782142,0.0918042329706,0.0956533917661,0.0832994375701,0.119312193649,113
"TITLE: A Data-Driven Approach to Hue-Preserving Color-Blending WORDS: used, users, use, design, visualizations, interactive, new, volume, different, study",A Data-Driven Approach to Hue-Preserving Color-Blending,0.118689928692,0.0935753162943,0.0740175592689,0.0985719392745,0.111055876318,0.131498617102,0.100639201945,0.07873254983,0.089824338276,0.103394673,114
"TITLE: Effects of Stereo and Screen Size on the Legibility of Three-Dimensional Streamtube Visualization WORDS: new, users, use, design, visualizations, interactive, volume, novel, different, study",Effects of Stereo and Screen Size on the Legibility of Three-Dimensional Streamtube Visualization,0.113088943567,0.102123689202,0.102010580029,0.0819045675026,0.124984206024,0.102614878638,0.0894016033022,0.062893004818,0.11188095907,0.109097567847,115
"TITLE: Analysis of Streamline Separation at Infinity Using Time-Discrete Markov Chains WORDS: users, use, design, visualizations, interactive, new, different, study, technique, time",Analysis of Streamline Separation at Infinity Using Time-Discrete Markov Chains,0.0851765788943,0.0853296972736,0.116857680581,0.100950561508,0.096335665504,0.104773258633,0.0953861657569,0.0988460222431,0.103312630639,0.113031738967,116
"TITLE: Derived Metric Tensors for Flow Surface Visualization WORDS: users, use, design, visualizations, interactive, used, different, study, technique, time",Derived Metric Tensors for Flow Surface Visualization,0.102280321001,0.126757258446,0.0650309758972,0.0953610596426,0.0873109470953,0.130468094493,0.0982234479666,0.0889843646902,0.0756330042052,0.129950526564,117
"TITLE: Lagrangian Coherent Structures for Design Analysis of Revolving Doors WORDS: users, use, design, visualizations, interactive, new, different, study, technique, time",Lagrangian Coherent Structures for Design Analysis of Revolving Doors,0.108272850221,0.0972372351547,0.11714079635,0.0766337767714,0.0797631490188,0.0961339443792,0.104680654414,0.107601093406,0.0983718002057,0.114164700079,118
"TITLE: Turbulence Visualization at the Terascale on Desktop PCs WORDS: users, use, design, visualizations, interactive, space, large, volume, new, used",Turbulence Visualization at the Terascale on Desktop PCs,0.0987108028278,0.0977892011064,0.0989646417075,0.0949735887521,0.120127935825,0.103079872402,0.0778742159516,0.120531625311,0.090644197163,0.0973039189534,119
"TITLE: Automatic Detection and Visualization of Qualitative Hemodynamic Characteristics in Cerebral Aneurysms WORDS: users, use, design, visualizations, interactive, different, study, technique, time, method",Automatic Detection and Visualization of Qualitative Hemodynamic Characteristics in Cerebral Aneurysms,0.106317453371,0.0943992347832,0.0969250559904,0.115749313346,0.0965895241752,0.111800453149,0.101750090031,0.0919506486666,0.0696595200794,0.114858706408,120
"TITLE: Visualization of Astronomical Nebulae via Distributed Multi-GPU Compressed Sensing Tomography WORDS: new, used, users, use, design, visualizations, interactive, space, large, flow",Visualization of Astronomical Nebulae via Distributed Multi-GPU Compressed Sensing Tomography,0.0874549816661,0.0907330751459,0.0902070618081,0.113082513407,0.0940929901413,0.119224035557,0.107186936693,0.108714247785,0.100410629798,0.0888935279984,121
"TITLE: Visualization of Flow Behavior in Earth Mantle Convection WORDS: users, use, design, visualizations, interactive, flow, tasks, volume, used, new",Visualization of Flow Behavior in Earth Mantle Convection,0.0907509354052,0.129109107715,0.102873112504,0.103430448294,0.100715071697,0.100603480348,0.113866625754,0.0914637360371,0.0759160096339,0.0912714726117,122
"TITLE: Interactive Retro-Deformation of Terrain for Reconstructing 3D Fault Displacements WORDS: new, users, use, design, visualizations, interactive, space, large, novel, used",Interactive Retro-Deformation of Terrain for Reconstructing 3D Fault Displacements,0.105872667923,0.100364149401,0.0880638458804,0.0793402388629,0.0836966120053,0.11000705743,0.0976355074959,0.120446451603,0.115686594922,0.0988868744774,123
"TITLE: A Visual Analysis Concept for the Validation of Geoscientific Simulation Models WORDS: users, use, design, visualizations, interactive, new, different, study, technique, time",A Visual Analysis Concept for the Validation of Geoscientific Simulation Models,0.0893057077013,0.113759583611,0.0777040513567,0.0962787377636,0.103298543535,0.108682220469,0.0791991371336,0.108399250215,0.107115436865,0.11625733135,124
"TITLE: SeiVis: An Interactive Visual Subsurface Modeling Application WORDS: used, space, large, users, use, design, visualizations, interactive, new, different",SeiVis: An Interactive Visual Subsurface Modeling Application,0.101401295632,0.124649059375,0.0875737939893,0.0822365350755,0.0884596807008,0.127806512137,0.0818352643975,0.12503163256,0.0860188544789,0.0949873716543,125
"TITLE: WYSIWYP: What You See Is What You Pick WORDS: users, use, design, visualizations, interactive, used, new, flow, tasks, different",WYSIWYP: What You See Is What You Pick,0.110749530249,0.097806069993,0.102691620613,0.0961755338129,0.089419562782,0.120368862994,0.108941957983,0.0890124680796,0.0875173306758,0.0973170628176,126
"TITLE: Efficient Structure-Aware Selection Techniques for 3D Point Cloud Visualizations with 2DOF Input WORDS: users, use, design, visualizations, interactive, space, large, new, different, study",Efficient Structure-Aware Selection Techniques for 3D Point Cloud Visualizations with 2DOF Input,0.0882858992827,0.0995508831905,0.103342824309,0.0948940013384,0.0962611190295,0.0905780651842,0.0945350170421,0.128855190175,0.0943475252448,0.109349475204,127
"TITLE: Sketching Uncertainty into Simulations WORDS: users, use, design, visualizations, interactive, different, study, technique, time, method",Sketching Uncertainty into Simulations,0.102524497687,0.091120812148,0.072934538904,0.132570218485,0.104671465394,0.106978865348,0.0796574113886,0.107669047122,0.0895323199082,0.112340823615,128
"TITLE: A Perceptual-Statistics Shading Model WORDS: users, use, design, visualizations, interactive, volume, used, new, different, study",A Perceptual-Statistics Shading Model,0.0806275413164,0.142906929831,0.0968639902655,0.122008732933,0.115206094222,0.104162394781,0.078093090414,0.0823149481175,0.0791490600934,0.0986672180264,129
"TITLE: Visual Steering and Verification of Mass Spectrometry Data Factorization in Air Quality Research WORDS: volume, used, flow, tasks, users, use, design, visualizations, interactive, new",Visual Steering and Verification of Mass Spectrometry Data Factorization in Air Quality Research,0.104509532102,0.118864942278,0.0888735471261,0.0865424218561,0.123424718907,0.118018952862,0.103414142659,0.0968594184469,0.0793969448803,0.0800953788822,130
"TITLE: Interactive Volume Exploration of Petascale Microscopy Data Streams Using a Visualization-Driven Virtual Memory Approach WORDS: users, use, design, visualizations, interactive, new, different, study, technique, time",Interactive Volume Exploration of Petascale Microscopy Data Streams Using a Visualization-Driven Virtual Memory Approach,0.0957302641696,0.0894439468357,0.106389801159,0.111436665302,0.0856874329793,0.101904757968,0.0978448952969,0.0944466483301,0.104349055323,0.112766532637,131
"TITLE: An Adaptive Prediction-Based Approach to Lossless Compression of Floating-Point Volume Data WORDS: users, use, design, visualizations, interactive, different, study, technique, time, method",An Adaptive Prediction-Based Approach to Lossless Compression of Floating-Point Volume Data,0.135156743757,0.0835472544317,0.0882385447831,0.117608990074,0.103072402007,0.0894771373877,0.104430155597,0.0913467419732,0.0667279512923,0.120394078697,132
"TITLE: On the Interpolation of Data with Normally Distributed Uncertainty for Visualization WORDS: used, users, use, design, visualizations, interactive, new, flow, tasks, space",On the Interpolation of Data with Normally Distributed Uncertainty for Visualization,0.089574635985,0.0845202915038,0.127034339306,0.0907124075588,0.0926801287613,0.130602531045,0.106093320436,0.100378347429,0.0867784746697,0.0916255233046,133
"TITLE: Coherency-Based Curve Compression for High-Order finite Element Model Visualization WORDS: new, users, use, design, visualizations, interactive, novel, used, volume, different",Coherency-Based Curve Compression for High-Order finite Element Model Visualization,0.112902544252,0.104506041014,0.100740250669,0.105436381734,0.0956680353593,0.104111114307,0.0901803436458,0.0866165773749,0.106794252345,0.0930444592995,134
"TITLE: ElVis: A System for the Accurate and Interactive Visualization of High-Order finite Element Solutions WORDS: new, users, use, design, visualizations, interactive, novel, space, large, volume",ElVis: A System for the Accurate and Interactive Visualization of High-Order finite Element Solutions,0.0991493947467,0.0882774853543,0.126535680058,0.0978071119245,0.106435209221,0.081225807089,0.0808551030526,0.111439807987,0.115101288532,0.0931731120351,135
"TITLE: Fuzzy Volume Rendering WORDS: new, space, large, users, use, design, visualizations, interactive, used, novel",Fuzzy Volume Rendering,0.0910887987451,0.0892067889732,0.0664235418103,0.115107822847,0.0979068944381,0.11607187555,0.0981831258758,0.117066446341,0.115989035566,0.0929556698536,136
"TITLE: Automatic Tuning of Spatially Varying Transfer Functions for Blood Vessel Visualization WORDS: users, use, design, visualizations, interactive, new, used, different, study, technique",Automatic Tuning of Spatially Varying Transfer Functions for Blood Vessel Visualization,0.11408435407,0.123591753277,0.0801184201636,0.0938537323362,0.0768693381614,0.109510710269,0.098906050083,0.0895280638607,0.106579599163,0.106957978616,137
"TITLE: Hierarchical Exploration of Volumes Using Multilevel Segmentation of the Intensity-Gradient Histograms WORDS: users, use, design, visualizations, interactive, different, study, technique, time, method",Hierarchical Exploration of Volumes Using Multilevel Segmentation of the Intensity-Gradient Histograms,0.116030432763,0.100312057965,0.0703353027568,0.0628609871991,0.104495706916,0.108314039519,0.095581930606,0.102990908195,0.101051267611,0.138027366469,138
"TITLE: Historygrams: Enabling Interactive Global Illumination in Direct Volume Rendering using Photon Mapping WORDS: new, users, use, design, visualizations, interactive, novel, volume, different, study",Historygrams: Enabling Interactive Global Illumination in Direct Volume Rendering using Photon Mapping,0.0950651925586,0.109711624094,0.0699528152344,0.0952875148965,0.117613198473,0.108431003671,0.0772915777796,0.079784351433,0.134487026845,0.112375695015,139
"TITLE: Structure-Aware Lighting Design for Volume Visualization WORDS: users, use, design, visualizations, interactive, new, volume, different, study, technique",Structure-Aware Lighting Design for Volume Visualization,0.111496489214,0.111187985479,0.0948561291418,0.0932275887921,0.116410072728,0.103386049236,0.0907584284119,0.0800225195859,0.0936124868353,0.105042250577,140
"TITLE: Multivariate Data Analysis Using Persistence-Based filtering and Topological Signatures WORDS: volume, used, space, large, users, use, design, visualizations, interactive, flow",Multivariate Data Analysis Using Persistence-Based filtering and Topological Signatures,0.114455936703,0.0961628406026,0.0980030750074,0.0947967031766,0.115260939264,0.115021907404,0.100252703718,0.105075694596,0.0776674016827,0.0833027978467,141
"TITLE: Surface-Based Structure Analysis and Visualization for Multifield Time-Varying Datasets WORDS: new, novel, space, large, users, use, design, visualizations, interactive, volume",Surface-Based Structure Analysis and Visualization for Multifield Time-Varying Datasets,0.102754835813,0.117532731553,0.0932069517248,0.0956077801499,0.101893531062,0.0894484325816,0.0758037892837,0.110974170325,0.126637228865,0.086140548642,142
"TITLE: How Capacity Limits of Attention Influence Information Visualization Effectiveness WORDS: used, new, volume, users, use, design, visualizations, interactive, space, large",How Capacity Limits of Attention Influence Information Visualization Effectiveness,0.0947391003125,0.104255981147,0.112389594525,0.112184099599,0.103671531392,0.116734012174,0.0805456699246,0.10156994775,0.0915936126786,0.0823164504974,143
"TITLE: Different Strokes for Different Folks: Visual Presentation Design between Disciplines WORDS: new, users, use, design, visualizations, interactive, volume, novel, used, space",Different Strokes for Different Folks: Visual Presentation Design between Disciplines,0.111081372048,0.0989912514969,0.107349139073,0.0944466936913,0.104911586301,0.10406459862,0.0849714065028,0.0968429626743,0.104228853061,0.0931121365316,144
"TITLE: Does an Eye Tracker Tell the Truth about Visualizations?: findings while Investigating Visualizations for Decision Making WORDS: users, use, design, visualizations, interactive, different, study, technique, time, method",Does an Eye Tracker Tell the Truth about Visualizations?: findings while Investigating Visualizations for Decision Making,0.152145946761,0.112963050898,0.0779318515546,0.0860301333536,0.089850472098,0.096223083795,0.090375773832,0.0854733189299,0.0848309723539,0.124175396424,145
"TITLE: Design Study Methodology: Reflections from the Trenches and the Stacks WORDS: new, volume, space, large, used, users, use, design, visualizations, interactive",Design Study Methodology: Reflections from the Trenches and the Stacks,0.109198928833,0.120910696904,0.0984605920508,0.101138381995,0.11264853723,0.0947305494093,0.0897588566523,0.106084521485,0.0924819684226,0.0745869670177,146
"TITLE: Graphical Tests for Power Comparison of Competing Designs WORDS: users, use, design, visualizations, interactive, space, large, new, different, study",Graphical Tests for Power Comparison of Competing Designs,0.0941344291817,0.125127140768,0.104445530854,0.0980683080462,0.103459126538,0.0999757778999,0.0648306848032,0.116763017771,0.0874437048019,0.105752279336,147
"TITLE: A User Study on Curved Edges in Graph Visualization WORDS: new, users, use, design, visualizations, interactive, used, novel, different, study",A User Study on Curved Edges in Graph Visualization,0.0796070890105,0.110523524295,0.0842342874694,0.0941338145214,0.0932168302421,0.113670703347,0.0993872367523,0.106270132573,0.109666093743,0.109290288047,148
"TITLE: Compressed Adjacency Matrices: Untangling Gene Regulatory Networks WORDS: users, use, design, visualizations, interactive, new, used, different, study, technique",Compressed Adjacency Matrices: Untangling Gene Regulatory Networks,0.156628963112,0.101352578793,0.0896175392885,0.0964288053061,0.0947196842947,0.106139311549,0.074197070131,0.0869100450215,0.0929553304855,0.101050672019,149
"TITLE: Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations WORDS: users, use, design, visualizations, interactive, new, space, large, different, study",Visualizing Network Traffic to Understand the Performance of Massively Parallel Simulations,0.10104707486,0.0938531877258,0.0982309868143,0.0809768368027,0.100967804763,0.0961571056981,0.079897978919,0.117334537065,0.114213987342,0.117320500009,150
"TITLE: Memorability of Visual Features in Network Diagrams WORDS: users, use, design, visualizations, interactive, new, used, different, study, technique",Memorability of Visual Features in Network Diagrams,0.0976417122996,0.108602878562,0.113196360937,0.115274293735,0.0879051038624,0.102127463409,0.096462285216,0.0930976898425,0.0867389917508,0.0989532203856,151
"TITLE: Interactive Level-of-Detail Rendering of Large Graphs WORDS: new, users, use, design, visualizations, interactive, novel, different, study, technique",Interactive Level-of-Detail Rendering of Large Graphs,0.0771003058069,0.110569168373,0.102857005678,0.114117834989,0.102621437056,0.104488660536,0.089978931194,0.0743727861614,0.117465906285,0.106427963921,152
"TITLE: Visual Semiotics & Uncertainty Visualization: An Empirical Study WORDS: users, use, design, visualizations, interactive, new, different, study, technique, time",Visual Semiotics & Uncertainty Visualization: An Empirical Study,0.103497524342,0.114645300263,0.111663062507,0.0871803918875,0.070957798485,0.106704295692,0.0747019932193,0.0992766453227,0.107625453579,0.123747534704,153
"TITLE: Comparing Clusterings Using Bertin's Idea WORDS: users, use, design, visualizations, interactive, new, different, study, technique, time",Comparing Clusterings Using Bertin's Idea,0.119777400199,0.101308799346,0.108639862891,0.109756737526,0.0669320231014,0.0930931155014,0.103878295384,0.0819917904607,0.105300668967,0.109321306625,154
"TITLE: Perception of Visual Variables on Tiled Wall-Sized Displays for Information Visualization Applications WORDS: users, use, design, visualizations, interactive, new, space, large, different, study",Perception of Visual Variables on Tiled Wall-Sized Displays for Information Visualization Applications,0.105216817391,0.0903071863086,0.108142853291,0.0935554276492,0.090867362725,0.0949150211763,0.090813052196,0.114580692793,0.100302034454,0.111299552016,155
"TITLE: Visualizing Flow of Uncertainty through Analytical Processes WORDS: new, novel, users, use, design, visualizations, interactive, space, large, used",Visualizing Flow of Uncertainty through Analytical Processes,0.105866263561,0.113119275427,0.130314288128,0.112189048136,0.072073723602,0.0906392151872,0.0808905007392,0.0930958067182,0.113614070972,0.0881978075295,156
"TITLE: Assessing the Effect of Visualizations on Bayesian Reasoning through Crowdsourcing WORDS: users, use, design, visualizations, interactive, different, study, technique, time, method",Assessing the Effect of Visualizations on Bayesian Reasoning through Crowdsourcing,0.0998319950757,0.100803353628,0.0905043963676,0.112328605413,0.101518298507,0.100041490479,0.10189543879,0.0970954443365,0.076680251092,0.119300726311,157
"TITLE: Organizing Search Results with a Reference Map WORDS: users, use, design, visualizations, interactive, space, large, used, volume, new",Organizing Search Results with a Reference Map,0.103679376708,0.0996478952379,0.0849627566531,0.105059386511,0.115952838141,0.116533316941,0.0623930782597,0.117736903452,0.0916266491164,0.10240779898,158
"TITLE: Spatial Text Visualization Using Automatic Typographic Maps WORDS: users, use, design, visualizations, interactive, new, different, study, technique, time",Spatial Text Visualization Using Automatic Typographic Maps,0.142374085991,0.100961689125,0.087025579856,0.106389867118,0.0927354907378,0.0972877723686,0.0905640063227,0.0861951600183,0.0913574988273,0.105108849635,159
"TITLE: Stacking-Based Visualization of Trajectory Attribute Data WORDS: users, use, design, visualizations, interactive, new, space, large, used, flow",Stacking-Based Visualization of Trajectory Attribute Data,0.108768042114,0.147548836554,0.110954414775,0.076030740186,0.0789212512015,0.0998108355852,0.0944927446246,0.100928475035,0.0903548442267,0.0921898156983,160
